id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia
360,"Ariza, Zoraida",2013-03-12,mujer,59,0,indio,1,2018-04-13
361,"Echevarría, Nico",1996-02-06,mujer,50,0,blanco,1,1996-09-26
362,"Parejo, Fabián",1989-11-25,otros,49,0,asiatico,0,
363,"Carlos, Ciro",2018-12-25,varon,67,0,blanco,0,
364,"Jara, Benito",1993-06-21,otros,45,0,griego,1,1995-01-04
365,"Garrido, Artemio",1999-12-20,varon,56,0,griego,0,
366,"Belmonte, Lorena",1986-10-20,otros,35,0,latino,0,
367,"Losada, Leandra",1994-01-08,varon,39,0,indio,1,1999-06-17
368,"Valera, Carlito",2022-06-12,varon,24,0,blanco,0,
369,"Valenciano, Adriana",2019-01-20,varon,39,0,asiatico,1,2021-03-18
370,"Hoz, Román",2005-11-15,mujer,47,0,afrodescendiente,0,
371,"Barrera, Trini",1982-11-08,mujer,38,0,latino,0,
372,"Leiva, Borja",1980-12-26,mujer,28,0,latino,0,
373,"Miralles, Luís",2023-04-04,varon,60,0,afrodescendiente,1,2027-07-16
374,"Morcillo, Carmelo",1997-10-23,varon,51,0,asiatico,0,
375,"Palomo, Jeremías",2007-06-17,varon,35,0,indio,1,2010-03-14
376,"Somoza, Américo",2008-11-03,varon,44,0,afrodescendiente,0,
377,"Castelló, Cecilia",2007-03-10,mujer,61,0,latino,0,
378,"Hernando, Gerónimo",2016-07-21,mujer,56,0,afrodescendiente,1,2017-11-28
379,"Leal, Gilberto",2020-03-05,mujer,48,0,asiatico,1,2025-08-07
380,"Estrada, Albano",1991-08-21,mujer,25,0,afrodescendiente,0,
381,"Noguera, Antonio",1996-08-30,varon,29,0,indio,1,1998-09-21
382,"Benavides, Fernanda",1992-07-05,mujer,36,0,griego,0,
383,"Segarra, Andrea",2001-07-21,varon,29,0,griego,1,2005-12-14
384,"Palma, Consuela",2020-07-06,varon,48,0,griego,1,2021-10-03
385,"Espinosa, Alejandra",2002-09-07,mujer,44,0,asiatico,0,
386,"Tomás, Salud",2024-10-23,varon,62,0,griego,1,2027-03-11
387,"Blanca, Armida",2009-05-25,mujer,66,0,latino,1,2014-04-17
388,"Fernández, Vicenta",2013-08-03,varon,28,0,blanco,1,2016-08-03
389,"Nogués, Nilda",1984-03-29,mujer,57,0,asiatico,0,
390,"Coronado, Perlita",2022-08-26,varon,57,0,griego,1,2023-12-20
391,"Donaire, Marino",1997-02-14,varon,43,0,asiatico,0,
392,"Bru, Alcides",1984-04-07,mujer,51,0,griego,1,1988-04-26
393,"Mena, Alexandra",1986-09-11,mujer,33,0,indio,1,1987-04-02
394,"Ibarra, Miguel",2015-08-24,mujer,53,0,asiatico,1,2020-04-14
395,"Chamorro, Emperatriz",1988-11-29,mujer,19,0,latino,1,1990-09-13
396,"Belda, Edmundo",2005-08-19,varon,67,0,blanco,0,
397,"Cánovas, Celso",1983-03-14,mujer,39,0,latino,1,1987-10-19
398,"Meléndez, Camila",2008-10-14,varon,36,0,afrodescendiente,0,
399,"Montes, Matías",1985-11-17,varon,18,0,indio,1,1988-12-09
400,"Casal, Nerea",2001-12-08,varon,22,0,griego,1,2002-11-10
401,"Viñas, Salomé",1987-04-12,mujer,37,0,asiatico,1,1989-10-30
402,"Pérez, Adora",2010-09-06,mujer,30,0,afrodescendiente,0,
403,"Plana, Ale",2022-07-01,varon,63,0,indio,1,2025-02-20
404,"Herrero, Bienvenida",1981-08-22,otros,46,0,asiatico,1,1983-08-06
405,"Clemente, Alfonso",1990-03-31,mujer,44,0,latino,1,1992-02-29
406,"Granados, Juan Carlos",2000-01-26,varon,58,0,indio,0,
407,"Lago, Fito",2007-02-11,mujer,69,0,latino,1,2012-04-14
408,"Ferrer, Joel",2003-08-02,otros,51,0,blanco,1,2008-07-02
409,"Tormo, Humberto",2012-07-23,varon,52,0,latino,1,2013-07-23
410,"Alarcón, Armida",1989-01-17,otros,46,0,blanco,0,
411,"Marqués, Evangelina",2002-01-13,varon,36,0,asiatico,0,
412,"Quintanilla, Paulino",2000-01-14,mujer,65,0,asiatico,1,2002-04-21
413,"Rubio, Carmina",2007-10-06,varon,58,0,asiatico,0,
414,"Castilla, Bautista",1992-04-15,otros,27,0,latino,0,
415,"Carnero, Jordán",2011-07-15,varon,28,0,blanco,0,
416,"Gallo, Teodora",2021-11-24,mujer,65,0,blanco,0,
417,"Río, Claudio",1995-07-02,varon,26,0,asiatico,0,
418,"Checa, José María",1995-04-23,varon,30,0,latino,1,1995-11-23
419,"Castellanos, Apolonia",2014-10-09,otros,38,0,blanco,1,2020-01-17
420,"Cabrero, Reina",1997-08-04,varon,58,0,afrodescendiente,1,2002-09-11
421,"Calvo, Julián",1989-10-03,mujer,64,0,griego,1,1992-02-21
422,"Crespi, Estrella",2008-06-15,mujer,47,0,asiatico,1,2011-04-05
423,"Somoza, Encarnación",1994-06-01,varon,55,0,afrodescendiente,0,
424,"Poza, Flavia",2007-09-19,varon,69,0,afrodescendiente,1,2008-04-17
425,"Carbajo, Gertrudis",1981-05-26,varon,63,0,latino,0,
426,"Tejera, María Ángeles",1983-04-15,varon,23,0,griego,1,1984-04-19
427,"Rios, Ismael",2008-02-27,otros,29,0,indio,0,
428,"Sanmiguel, Isabel",2013-07-01,mujer,51,0,griego,1,2018-04-06
429,"Echeverría, Joaquín",2002-01-03,mujer,58,0,indio,0,
430,"Figueras, Angélica",1986-12-31,varon,18,0,latino,1,1992-06-15
431,"Oller, José Mari",2015-05-07,varon,53,0,afrodescendiente,1,2016-09-13
432,"Hernandez, Victoriano",2015-06-19,varon,45,0,indio,1,2019-01-25
433,"Fuentes, Corona",2001-03-05,mujer,53,0,indio,0,
434,"Llobet, Leandra",1990-05-27,varon,27,0,griego,0,
435,"Escudero, Anselmo",2013-02-16,mujer,64,0,afrodescendiente,0,
436,"Portillo, José Luis",2002-06-22,varon,61,0,indio,1,2003-08-12
437,"Granados, Amanda",2006-07-24,otros,23,0,blanco,1,2010-11-28
438,"Soria, Mauricio",2001-01-25,varon,59,0,griego,1,2004-11-04
439,"Amores, Cristóbal",2001-12-16,varon,36,0,latino,0,
440,"Madrid, Lucila",2008-12-25,mujer,28,0,griego,0,
441,"Serrano, Lina",1981-06-02,otros,69,0,griego,1,1982-11-17
442,"Abellán, Rodolfo",1982-11-27,mujer,22,0,blanco,0,
443,"Riera, Severino",2016-02-18,mujer,28,0,afrodescendiente,0,
444,"Gaya, Remigio",2021-09-21,otros,39,0,asiatico,1,2024-09-07
445,"Bastida, Leopoldo",1991-06-21,varon,47,0,blanco,0,
446,"Prado, Ramona",2007-04-15,mujer,52,0,blanco,1,2009-11-10
447,"Méndez, Pánfilo",1981-12-13,varon,32,0,indio,1,1982-07-08
448,"Lucena, Íñigo",2020-07-31,varon,52,0,indio,1,2024-11-06
449,"Melero, Jimena",2009-12-17,varon,27,0,asiatico,1,2013-08-30
450,"Ochoa, Odalys",2024-04-04,varon,42,0,griego,1,2027-10-24
451,"Pedro, Salomón",1998-07-12,mujer,21,0,blanco,0,
452,"Ojeda, Evaristo",1991-07-16,varon,34,0,griego,0,
453,"Crespo, Obdulia",2019-03-13,varon,38,0,afrodescendiente,1,2023-12-15
454,"Gutiérrez, Fabiana",2019-10-14,varon,38,0,griego,1,2022-07-30
455,"Anglada, Juliana",2017-03-04,varon,35,0,griego,1,2019-06-17
456,"Lerma, Emigdio",1995-03-31,mujer,52,0,afrodescendiente,0,
457,"Río, Eloísa",1986-09-07,otros,43,0,afrodescendiente,0,
458,"Guardiola, Pepito",2018-06-15,varon,61,0,asiatico,0,
459,"Leon, Juliana",1981-12-23,mujer,37,0,griego,1,1987-04-24
460,"Nicolau, Desiderio",2006-11-17,mujer,38,0,griego,0,
461,"Valencia, Hipólito",1997-04-19,mujer,41,0,afrodescendiente,0,
462,"Oliver, Teobaldo",1990-03-18,varon,22,0,griego,0,
463,"Gámez, Feliciano",2013-06-25,otros,69,0,blanco,1,2017-10-12
464,"Montaña, Elisa",2003-10-13,mujer,63,0,asiatico,1,2008-08-18
465,"Melero, Encarnación",2001-07-31,mujer,61,0,latino,1,2002-10-06
466,"Amores, Carmela",1998-04-07,varon,61,0,griego,1,2001-04-26
467,"Vila, José Ángel",1981-12-12,varon,44,0,afrodescendiente,1,1985-12-05
468,"Quintanilla, Fernanda",1987-03-10,mujer,26,0,griego,1,1991-10-20
469,"Sevilla, Victorino",2013-09-13,varon,57,0,indio,1,2017-03-19
470,"Benavides, Timoteo",2016-10-13,otros,63,0,latino,1,2017-11-10
471,"Álvaro, Judith",2011-09-10,varon,68,0,blanco,0,
472,"Castejón, Anastasio",1991-01-22,mujer,69,0,griego,1,1994-05-10
473,"Guzman, Marianela",2001-07-06,mujer,31,0,afrodescendiente,1,2005-02-25
474,"Vendrell, Maribel",2000-08-26,varon,41,0,asiatico,1,2002-02-10
475,"Valenzuela, Jordán",1996-01-22,mujer,22,0,indio,1,2000-05-27
476,"Estevez, Quique",2012-02-03,mujer,52,0,latino,1,2017-01-10
477,"Menéndez, Salud",1990-03-10,mujer,26,0,indio,1,1992-01-29
478,"Barceló, Angelina",1993-05-05,mujer,59,0,afrodescendiente,1,1996-06-19
479,"Otero, Anastasio",2004-10-25,varon,59,0,griego,1,2008-10-10
480,"Rubio, Flavia",2000-06-14,varon,34,0,indio,0,
481,"Rivas, Albano",2016-04-04,varon,53,0,griego,0,
482,"Roura, Jordi",2011-04-29,varon,47,0,blanco,0,
483,"Manjón, Lucila",2021-10-23,mujer,23,0,latino,0,
484,"Marquez, Tito",2020-01-02,varon,68,0,asiatico,0,
485,"Herrera, Mercedes",1989-08-22,mujer,50,0,afrodescendiente,1,1991-08-02
486,"Saavedra, Jose Antonio",2019-01-08,mujer,38,0,indio,1,2023-12-10
487,"Cerdán, Ximena",1992-09-21,varon,35,0,blanco,0,
488,"Berenguer, Samu",1996-03-30,varon,35,0,afrodescendiente,0,
489,"Diaz, Mariana",2024-09-02,varon,43,0,latino,0,
490,"Guijarro, Flavia",1992-08-14,varon,48,0,griego,1,1997-03-12
491,"Pelayo, Victorino",2006-03-30,mujer,67,0,afrodescendiente,1,2006-12-04
492,"Pérez, Celso",2023-02-08,mujer,53,0,griego,1,2027-07-15
493,"Escudero, Lara",2019-01-30,mujer,69,0,blanco,1,2020-10-03
494,"Ferrer, Marita",2008-11-17,mujer,69,0,blanco,1,2014-01-23
495,"Gomila, Carmen",2005-11-16,mujer,66,0,latino,0,
496,"Lledó, Delfina",1994-07-01,varon,37,0,afrodescendiente,0,
497,"Galan, Débora",2003-09-02,mujer,23,0,afrodescendiente,0,
498,"Lasa, José Manuel",2011-09-07,otros,26,1,asiatico,1,2014-08-11
499,"Borrás, Estefanía",2009-10-28,mujer,28,0,blanco,0,
500,"Rubio, Nidia",1987-06-19,varon,30,0,blanco,1,1991-11-19
501,"Meléndez, Dionisio",1986-10-03,mujer,52,0,latino,0,
502,"Badía, Irene",2021-03-18,varon,49,0,blanco,1,2022-08-11
503,"Gilabert, Bautista",2013-12-22,varon,41,0,afrodescendiente,0,
504,"Granados, Reinaldo",1985-07-24,varon,65,0,blanco,0,
505,"Silva, Martin",1996-09-23,varon,40,0,latino,1,1999-02-05
506,"Girón, Bernardino",2008-06-30,mujer,22,0,blanco,0,
507,"Prado, Alcides",2007-09-01,mujer,66,0,indio,1,2009-10-06
508,"Alvarez, Julián",1981-05-17,otros,31,0,asiatico,0,
509,"Fernandez, Rosa María",1990-06-21,otros,23,0,indio,1,1994-03-17
510,"Royo, Cristian",2020-12-28,varon,51,0,indio,0,
511,"Santiago, Constanza",2010-02-05,otros,29,0,blanco,1,2012-11-02
512,"Feliu, Herberto",2012-07-19,varon,42,0,blanco,0,
513,"Ferrán, Yéssica",2018-08-09,mujer,48,0,asiatico,1,2023-11-12
514,"Cabrera, Felicidad",1993-03-10,mujer,53,0,indio,0,
515,"Clemente, Lina",1983-02-17,otros,59,0,blanco,0,
516,"Marqués, Azucena",1999-01-24,mujer,55,0,griego,1,2003-01-31
517,"Córdoba, Severiano",2020-08-12,mujer,57,0,blanco,0,
518,"Carretero, Cornelio",2008-09-07,varon,32,0,latino,0,
519,"Mas, Josep",2007-02-01,varon,32,0,latino,0,
520,"Luna, Rolando",1984-10-21,varon,37,0,blanco,0,
521,"Moles, Buenaventura",1989-08-12,varon,37,0,indio,1,1993-09-08
522,"Gilabert, Carmelo",2025-01-28,otros,66,0,afrodescendiente,1,2025-12-24
523,"Pallarès, Plácido",1987-02-24,mujer,44,0,afrodescendiente,1,1989-11-07
524,"Melero, Elpidio",2007-10-01,otros,22,0,asiatico,1,2010-01-11
525,"Torralba, Martin",2010-08-14,varon,59,0,indio,1,2013-08-19
526,"Parejo, Ale",2008-08-24,mujer,50,0,blanco,1,2014-01-14
527,"Pallarès, Estela",2012-09-21,varon,27,0,indio,1,2014-03-18
528,"Ruiz, Azahara",2013-08-26,otros,62,0,indio,1,2014-10-28
529,"Tomás, Socorro",2010-11-14,mujer,42,0,indio,1,2015-10-25
530,"Llano, Amor",1991-09-26,mujer,61,0,afrodescendiente,1,1995-08-22
531,"Rozas, Gloria",2000-09-03,mujer,56,0,asiatico,1,2002-04-12
532,"Casas, Porfirio",1985-06-07,varon,44,0,indio,1,1987-03-01
533,"Nadal, Manuel",2002-04-07,mujer,69,0,griego,0,
534,"Carrión, Gregorio",2009-12-23,mujer,69,0,indio,0,
535,"Santiago, Aarón",2004-02-20,mujer,59,0,afrodescendiente,1,2004-10-08
536,"Portero, Amancio",2023-06-09,varon,45,0,blanco,1,2025-01-27
537,"Abella, Aitana",1995-02-16,varon,43,0,indio,1,1999-12-28
538,"Ibáñez, Aurelia",2007-05-07,otros,18,0,blanco,0,
539,"Bejarano, Berto",1987-02-14,mujer,40,0,asiatico,1,1991-02-26
540,"Pelayo, Alfonso",2022-05-21,mujer,52,0,griego,0,
541,"Montserrat, Corona",2024-08-11,varon,27,0,indio,1,2027-09-15
542,"Almansa, Alejandro",2021-08-26,mujer,63,0,asiatico,0,
543,"Escalona, Remigio",2018-01-17,varon,43,0,asiatico,1,2023-06-10
544,"Almeida, Claudia",2023-06-01,otros,20,0,latino,1,2027-12-22
545,"Baró, María José",1999-12-05,mujer,41,0,griego,0,
546,"Flor, Tomás",2006-12-12,otros,52,0,blanco,1,2008-10-25
547,"Morell, Irma",1988-05-11,mujer,55,0,indio,0,
548,"Revilla, Ema",2012-01-21,otros,32,0,griego,1,2015-08-23
549,"Saavedra, Galo",2018-09-20,otros,53,0,latino,1,2019-05-28
550,"Ayllón, Nadia",1982-02-05,otros,49,0,latino,1,1984-09-18
551,"Dalmau, Eliana",1992-05-17,mujer,50,0,indio,0,
552,"Español, Cayetano",2002-05-29,otros,48,0,latino,0,
553,"Aliaga, Norberto",2005-08-16,mujer,51,0,afrodescendiente,1,2007-07-21
554,"Solsona, Gracia",1995-01-27,varon,57,0,blanco,0,
555,"Requena, Bartolomé",2022-01-30,varon,44,0,griego,1,2025-10-04
556,"Pardo, Alondra",1996-10-07,varon,24,0,indio,1,1997-12-17
557,"Palomo, Florinda",2014-05-07,varon,56,0,indio,1,2017-12-30
558,"Ricart, Fausto",1998-03-27,mujer,24,0,indio,1,2002-12-11
559,"Taboada, Violeta",2010-10-10,varon,24,0,afrodescendiente,0,
560,"Morell, Isidora",1985-09-16,varon,25,0,latino,1,1989-10-15
561,"Miranda, Cintia",1987-01-12,mujer,62,0,latino,0,
562,"Barceló, Heliodoro",1983-07-26,mujer,38,0,indio,1,1985-01-27
563,"Ortuño, Edelmira",1986-09-11,varon,48,0,indio,1,1989-08-26
564,"Bru, Rafaela",1988-11-10,mujer,26,0,indio,0,
565,"Jordá, Selena",2015-03-30,varon,20,0,blanco,1,2020-06-19
566,"Aramburu, Victoria",2000-01-24,mujer,65,0,afrodescendiente,1,2001-03-09
567,"Torrent, Dani",1984-04-26,mujer,27,0,afrodescendiente,0,
568,"Domingo, Jacobo",2019-10-21,mujer,27,0,indio,1,2021-01-23
569,"Peñas, Simón",1998-07-27,mujer,67,0,asiatico,1,1999-12-14
570,"Rueda, Soledad",2022-08-11,mujer,41,0,afrodescendiente,0,
571,"Vidal, Erasmo",2013-06-08,otros,65,0,asiatico,1,2017-12-24
572,"Pascual, Sara",1985-02-23,otros,44,0,indio,1,1989-12-10
573,"Perera, Toribio",2004-02-11,mujer,65,0,afrodescendiente,1,2009-01-28
574,"Montesinos, Severo",1983-04-22,otros,32,0,afrodescendiente,1,1984-05-01
575,"Puente, Maxi",1996-12-16,mujer,24,0,afrodescendiente,0,
576,"Alegre, Diego",2016-05-25,varon,58,0,afrodescendiente,0,
577,"Pazos, Buenaventura",1989-04-14,mujer,42,0,asiatico,1,1992-11-25
578,"Fabregat, Cecilia",2011-02-23,varon,60,0,afrodescendiente,0,
579,"Vendrell, Edelmira",2003-09-17,otros,19,0,latino,0,
580,"Escudero, Roberto",2006-03-08,otros,26,0,griego,1,2008-07-03
581,"Cantón, Teresita",2015-03-20,mujer,25,0,asiatico,1,2020-06-17
582,"Velázquez, Haroldo",2001-10-11,varon,62,0,griego,1,2004-02-12
583,"Arco, Cloe",2002-10-04,otros,44,0,afrodescendiente,0,
584,"Saez, Salomón",2005-08-11,varon,53,0,latino,0,
585,"Vergara, Isaac",2005-09-29,varon,40,0,latino,0,
586,"Miranda, Marcela",2004-08-01,mujer,54,0,indio,0,
587,"Martí, Carlos",2001-03-22,varon,57,0,griego,1,2003-10-30
588,"Giralt, Carina",1993-05-02,mujer,51,0,blanco,1,1993-12-03
589,"Vilar, Gerardo",1986-10-20,varon,57,0,blanco,1,1988-12-18
590,"Llanos, Balduino",2010-05-14,mujer,53,0,latino,1,2015-09-15
591,"Solé, Ariel",1982-06-12,mujer,54,0,blanco,0,
592,"Casal, Débora",1985-10-15,otros,18,0,latino,1,1988-01-23
593,"Canals, Petrona",2007-05-17,mujer,31,0,latino,1,2009-12-11
594,"Pla, Juan Francisco",2004-05-17,varon,69,0,afrodescendiente,0,
595,"Llabrés, Alcides",2023-02-14,varon,44,0,latino,1,2028-03-28
596,"Sancho, Bienvenida",1990-02-22,varon,52,0,griego,1,1994-11-27
597,"Bustos, Reyna",2009-07-12,varon,43,0,blanco,0,
598,"Jaén, Arsenio",2003-01-19,otros,57,0,griego,0,
599,"Sanabria, Elisa",1984-10-13,mujer,51,0,indio,1,1988-06-03
600,"Cid, Perlita",1993-12-01,varon,18,0,griego,0,
601,"Bolaños, Reynaldo",1981-01-14,mujer,22,0,indio,1,1983-04-27
602,"Menendez, Salomé",1993-08-24,mujer,45,0,griego,0,
603,"Pinedo, Pascual",1982-09-03,varon,55,0,latino,1,1986-07-23
604,"Quintero, Noa",2005-09-16,mujer,23,0,griego,1,2009-03-29
605,"Elorza, Asunción",2001-02-03,varon,69,0,asiatico,1,2002-11-24
606,"Juliá, Sabina",1982-02-08,mujer,50,0,griego,0,
607,"Campo, Vito",2013-09-18,mujer,35,0,asiatico,1,2015-12-06
608,"Duran, Marino",1987-09-22,varon,55,0,asiatico,1,1993-01-09
609,"Julián, Azahara",2002-09-30,varon,67,0,afrodescendiente,1,2004-03-27
610,"Casals, Ámbar",2015-05-12,mujer,55,0,blanco,1,2016-06-06
611,"Suárez, Ariel",2014-01-27,varon,52,0,indio,1,2015-09-15
612,"Castellanos, Chus",1986-08-23,varon,64,0,blanco,0,
613,"Gelabert, Ignacio",2000-01-15,varon,54,0,indio,1,2004-12-18
614,"Falcón, Ismael",1998-11-27,mujer,19,0,blanco,0,
615,"Tomás, Loreto",1991-06-23,mujer,20,0,blanco,1,1996-04-20
616,"Priego, Charo",2015-03-09,mujer,23,0,asiatico,0,
617,"Piñeiro, Modesto",2017-02-15,mujer,57,0,latino,0,
618,"Chaves, Virgilio",1992-03-14,mujer,40,0,indio,1,1993-03-31
619,"Santiago, Azahara",2013-03-27,mujer,61,0,blanco,0,
620,"Roda, Josep",2009-03-17,varon,21,0,afrodescendiente,1,2012-07-02
621,"Tur, Tatiana",2011-09-03,varon,62,0,griego,0,
622,"Ariño, María Del Carmen",1983-11-18,mujer,20,0,indio,1,1987-10-26
623,"Vizcaíno, Saturnina",2000-11-27,mujer,28,0,griego,0,
624,"Ferrán, Odalis",1983-10-02,mujer,22,0,latino,1,1987-02-03
625,"Godoy, Flavia",1993-01-09,varon,60,0,blanco,0,
626,"Pinedo, Patricia",2006-01-28,otros,51,0,asiatico,1,2011-02-12
627,"Lerma, Valentina",2017-07-13,varon,24,0,blanco,0,
628,"Sastre, Constanza",1996-02-22,mujer,34,0,latino,0,
629,"Páez, Elías",1985-04-03,varon,33,0,latino,0,
630,"Franco, Dorotea",1988-03-10,varon,59,0,afrodescendiente,1,1991-11-19
631,"Fuentes, Leocadia",2024-02-11,otros,45,0,blanco,0,
632,"Baeza, Eligio",2001-09-09,otros,54,0,blanco,0,
633,"Landa, Albano",1986-10-07,varon,39,0,latino,1,1987-06-25
634,"Morell, Juan",1998-06-05,varon,42,0,asiatico,0,
635,"Bernal, Graciana",1992-06-03,otros,21,0,indio,0,
636,"Cabello, Olalla",1995-04-05,mujer,37,0,afrodescendiente,1,1998-07-06
637,"Pedraza, Sosimo",1989-07-10,varon,66,0,blanco,0,
638,"Jimenez, Eloísa",2015-08-21,mujer,56,0,blanco,1,2020-10-19
639,"Domínguez, Seve",2007-03-06,mujer,36,0,latino,0,
640,"Ureña, Adelina",1996-01-10,varon,44,0,blanco,0,
641,"Gallart, Feliciano",2009-11-29,varon,59,0,asiatico,1,2015-01-13
642,"Villa, Mariana",1987-04-17,varon,31,0,blanco,0,
643,"Llobet, Glauco",2015-04-02,varon,37,0,blanco,1,2016-08-14
644,"Hernando, Silvia",1998-08-06,varon,60,0,afrodescendiente,1,2000-03-17
645,"Salamanca, Cornelio",2002-07-22,mujer,60,0,afrodescendiente,1,2004-08-23
646,"Heredia, Abril",2003-01-16,mujer,68,0,blanco,1,2007-12-06
647,"Castilla, Encarna",1994-04-06,varon,29,0,indio,1,1996-01-19
648,"Requena, Plácido",2013-11-25,varon,18,0,indio,1,2015-05-18
649,"Caballero, Carlota",2011-06-27,mujer,40,0,asiatico,1,2012-10-04
650,"Álvarez, Feliciano",1992-01-26,mujer,43,0,asiatico,1,1994-11-22
651,"Nicolau, Malena",2021-11-13,otros,63,0,asiatico,1,2022-12-05
652,"Benavent, Ester",2015-05-30,varon,39,0,blanco,1,2019-06-08
653,"Andres, Edmundo",2017-02-20,varon,61,0,afrodescendiente,0,
654,"Marquez, Dionisia",2025-02-25,mujer,69,0,blanco,1,2029-11-23
655,"Piquer, Sabas",1988-12-06,mujer,57,0,afrodescendiente,1,1992-07-22
656,"Ferreras, Pastora",1990-01-02,otros,37,0,griego,0,
657,"Galindo, Martín",1986-07-06,mujer,52,0,indio,0,
658,"Toro, Alfredo",2013-03-06,mujer,57,0,blanco,0,
659,"Palomo, Cayetana",1987-01-31,mujer,18,0,asiatico,1,1989-10-12
660,"Sanmartín, Felix",2022-01-01,varon,54,0,afrodescendiente,1,2026-05-30
661,"Ruano, Delfina",1992-04-09,varon,36,0,griego,1,1997-09-17
662,"Iniesta, Jose Miguel",2001-07-20,mujer,57,0,griego,0,
663,"Conde, Josefina",1989-12-01,mujer,19,0,asiatico,1,1991-02-05
664,"Vilalta, Mario",2021-05-15,mujer,32,0,indio,1,2022-12-17
665,"Juárez, Prudencia",1982-11-06,mujer,65,0,blanco,0,
666,"Osuna, Tito",2018-12-04,varon,44,0,blanco,1,2020-02-28
667,"Sáenz, Celso",2015-01-25,mujer,50,0,blanco,0,
668,"Bejarano, Aura",1989-02-11,varon,37,0,blanco,0,
669,"Sáenz, Candela",2018-02-26,mujer,66,0,griego,1,2020-11-12
670,"Rocamora, Bibiana",1994-02-03,mujer,67,0,asiatico,1,1997-05-05
671,"Piquer, Maricela",1992-05-15,mujer,63,0,latino,1,1997-06-02
672,"Martínez, Mónica",1989-08-17,varon,19,0,afrodescendiente,1,1994-12-18
673,"Busquets, Pedro",1983-01-21,varon,56,0,blanco,0,
674,"Dalmau, Anacleto",2005-07-06,varon,44,0,griego,0,
675,"Cano, Danilo",1997-07-04,varon,68,0,latino,0,
676,"Hervia, Charo",2022-04-05,mujer,36,0,asiatico,0,
677,"Rivero, Josefina",2005-11-07,varon,24,0,griego,1,2008-08-10
678,"Huguet, Yolanda",2015-01-25,mujer,65,0,blanco,1,2019-01-05
679,"Oliva, Raquel",2024-02-22,otros,42,0,latino,1,2027-08-09
680,"Blanco, César",1994-03-09,mujer,27,0,afrodescendiente,0,
681,"Ayala, Maite",2001-02-25,varon,69,0,afrodescendiente,1,2005-11-01
682,"Bello, Maximiano",2004-02-10,mujer,58,0,griego,1,2005-12-09
683,"Lobato, Leoncio",1994-04-19,mujer,30,0,asiatico,1,1997-11-22
684,"Borrego, Susana",2010-07-06,otros,22,0,griego,1,2011-02-26
685,"Anaya, José Ángel",2023-04-28,mujer,61,0,asiatico,0,
686,"Pombo, Luis Ángel",2020-12-04,mujer,32,0,blanco,0,
687,"Carbonell, Jerónimo",1991-09-13,otros,64,0,asiatico,1,1992-04-26
688,"Andreu, Rodolfo",1999-08-14,varon,61,0,griego,1,2001-04-14
689,"Rico, Amada",1996-05-18,varon,39,0,asiatico,1,2000-08-15
690,"Aramburu, Agapito",1995-10-23,otros,59,0,griego,0,
691,"Gonzalez, Íñigo",1983-11-06,mujer,33,0,latino,0,
692,"Benito, Paca",2013-02-02,mujer,29,0,latino,1,2016-08-22
693,"Miranda, Chuy",1989-08-20,mujer,26,0,asiatico,1,1992-11-17
694,"Lago, Eli",2017-08-01,mujer,49,0,latino,1,2022-08-28
695,"Barriga, Agapito",2010-07-16,otros,38,0,indio,1,2011-03-07
696,"Cervantes, José Mari",1989-01-05,varon,36,0,latino,0,
697,"Jurado, Pepito",2010-10-15,mujer,27,0,blanco,0,
698,"Solé, Luciana",2023-07-24,mujer,37,0,latino,1,2027-06-24
699,"Sevillano, Guiomar",2004-10-23,mujer,41,0,asiatico,1,2009-09-16
700,"Capdevila, Mariano",1986-04-26,varon,36,0,afrodescendiente,1,1988-08-02
701,"Galvez, Leire",2010-08-05,otros,36,0,asiatico,1,2011-09-14
702,"Casanova, Osvaldo",2018-10-13,otros,53,0,afrodescendiente,1,2020-01-21
703,"Heredia, Teófilo",1988-05-04,mujer,54,0,blanco,0,
704,"Berenguer, Martín",1990-11-16,mujer,29,0,indio,1,1995-09-29
705,"Agudo, María Belén",2016-08-10,otros,33,0,griego,1,2020-02-22
706,"Mosquera, Leonardo",2019-04-13,otros,49,0,griego,0,
707,"Font, Sabina",2009-09-23,varon,28,0,griego,1,2010-06-24
708,"Mancebo, Olga",2017-06-10,varon,57,0,afrodescendiente,1,2020-09-09
709,"Colomer, Rosario",2006-02-06,varon,41,0,afrodescendiente,0,
710,"Segovia, Fabián",2009-07-04,mujer,32,0,afrodescendiente,1,2012-07-31
711,"Duque, Fabricio",2021-02-19,otros,40,0,latino,1,2025-01-28
