id_empleado,nombre_completo,fecha_inicio,genero,edad,discapacidad,etnia,attrition,fecha_renuncia,id_puesto,salario,mes,rol,departamento,seniority,tono_piel
201,"Blázquez, Oriana",1986-12-09,mujer,60,0,latino,1,1988-02-09,87,9120.0,2025-03-01,Contador,Finanzas,SR,7
202,"Iniesta, Eliana",2001-05-08,varon,36,0,afrodescendiente,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,2
203,"Martí, Juan Pablo",2009-12-26,varon,40,0,blanco,0,,76,15000.0,2025-03-01,Training,RRHH,LEAD,3
204,"Talavera, Macaria",1998-10-10,varon,56,0,indio,1,2000-10-20,94,3600.0,2025-03-01,Tesorería,Finanzas,MID,5
205,"Páez, Marisela",1981-09-16,mujer,46,0,asiatico,0,,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,5
206,"Taboada, Eladio",2017-06-29,mujer,28,0,indio,1,2022-02-12,59,7600.0,2025-03-01,Arquitecto,IT,SR,5
207,"Murillo, Espiridión",2015-06-03,mujer,64,0,indio,1,2016-07-03,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,8
208,"Tomé, María Manuela",1996-06-22,mujer,23,0,blanco,1,1999-02-28,2,2850.0,2025-03-01,Ejecutivo,Ventas,MID,1
209,"Sevillano, Perla",2022-11-25,mujer,30,0,afrodescendiente,1,2024-03-18,49,950.0,2025-03-01,Sysadmin,IT,JR,11
210,"Pedrero, Emilio",2000-01-22,varon,20,0,latino,1,2000-09-13,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,1
211,"Villaverde, Jose Manuel",2001-03-04,mujer,56,0,asiatico,0,,51,7600.0,2025-03-01,Sysadmin,IT,SR,2
212,"Royo, Evelia",1991-08-04,otros,35,0,latino,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,2
213,"Álamo, Crescencia",1996-07-05,varon,38,0,blanco,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
214,"Bejarano, Amaro",1984-12-21,mujer,49,0,griego,1,1986-01-19,88,17100.0,2025-03-01,Contador,Finanzas,LEAD,4
215,"Solana, Arsenio",2016-11-19,varon,41,0,asiatico,1,2019-03-08,82,3600.0,2025-03-01,Analista,Finanzas,MID,5
216,"Farré, Vasco",1994-07-14,otros,58,0,griego,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,2
217,"Aguilera, Celestina",2016-09-22,otros,68,0,latino,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,1
218,"Vera, Alfredo",1999-07-01,varon,42,0,asiatico,1,2000-07-01,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,3
219,"Valls, Juan Bautista",2018-08-17,otros,67,0,griego,1,2020-06-24,48,15000.0,2025-03-01,Data,IT,LEAD,3
220,"Escobar, Melisa",1982-02-01,mujer,56,0,griego,0,,16,14250.0,2025-03-01,Analista,Ventas,LEAD,3
221,"Palacio, Salud",1998-03-15,otros,20,0,asiatico,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,5
222,"Barrena, María Luisa",2008-09-13,varon,50,0,griego,0,,13,1000.0,2025-03-01,Analista,Ventas,JR,3
223,"Arana, Plácido",2020-09-14,mujer,51,0,latino,0,,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,6
224,"Hernandez, Ruperta",2018-05-30,mujer,59,0,afrodescendiente,1,2021-11-06,76,14250.0,2025-03-01,Training,RRHH,LEAD,7
225,"Peiró, Irma",2007-05-19,varon,52,0,latino,1,2011-11-09,48,15000.0,2025-03-01,Data,IT,LEAD,4
226,"Prada, Jonatan",2010-09-01,mujer,67,0,griego,1,2015-08-16,25,950.0,2025-03-01,Analista MKT,Marketing,JR,4
227,"Peiró, Juan Bautista",2005-12-11,mujer,37,0,blanco,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,3
228,"Ródenas, Remigio",1981-09-21,varon,67,0,asiatico,0,,36,15000.0,2025-03-01,Content,Marketing,LEAD,8
229,"Cuervo, Gema",1993-08-04,mujer,54,0,afrodescendiente,0,,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,11
230,"Huertas, Remedios",2002-01-24,mujer,64,0,afrodescendiente,1,2003-12-18,8,14250.0,2025-03-01,Representante,Ventas,LEAD,1
231,"Rosselló, Clara",2010-10-30,otros,40,0,asiatico,0,,16,15000.0,2025-03-01,Analista,Ventas,LEAD,6
232,"Quintanilla, Reynaldo",1991-07-29,varon,38,0,griego,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,2
233,"Céspedes, Elvira",1990-12-22,varon,26,0,blanco,1,1991-07-13,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,2
234,"Roselló, Ana Belén",2015-02-12,mujer,18,0,indio,1,2018-10-16,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,6
235,"Bello, Rocío",1999-04-28,mujer,48,0,griego,1,2002-08-30,87,9120.0,2025-03-01,Contador,Finanzas,SR,3
236,"Vallejo, Leandra",1991-09-08,varon,50,0,indio,1,1994-01-23,44,15000.0,2025-03-01,Dev,IT,LEAD,7
237,"Nieto, Amador",1986-01-15,mujer,30,0,blanco,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,3
238,"Gelabert, Raúl",2021-07-13,mujer,40,0,afrodescendiente,1,2023-06-07,79,7600.0,2025-03-01,HR Manager,RRHH,SR,1
239,"Rojas, Tiburcio",1998-05-02,otros,52,0,latino,1,2000-10-13,47,8000.0,2025-03-01,Data,IT,SR,9
240,"Villena, Elpidio",1995-06-20,varon,51,0,griego,0,,36,15000.0,2025-03-01,Content,Marketing,LEAD,4
241,"Vilar, Albina",1993-09-14,mujer,25,0,asiatico,0,,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,6
242,"Mir, Lorena",2018-02-22,otros,18,0,latino,1,2022-02-28,48,15000.0,2025-03-01,Data,IT,LEAD,3
243,"Viñas, Eva",2008-08-01,varon,65,0,indio,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,8
244,"Isern, Felipa",2013-02-07,varon,67,0,latino,0,,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,11
245,"Márquez, Manuelita",1985-10-23,mujer,57,0,asiatico,1,1989-04-14,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,4
246,"Delgado, Darío",2000-07-12,varon,25,0,indio,1,2003-07-07,24,15000.0,2025-03-01,Marketing,Marketing,LEAD,7
247,"Zamora, Celia",1998-09-25,mujer,51,0,asiatico,1,2003-11-19,84,17100.0,2025-03-01,Analista,Finanzas,LEAD,10
248,"Zurita, Dora",2022-12-04,mujer,29,0,asiatico,0,,23,7600.0,2025-03-01,Marketing,Marketing,SR,3
249,"Llamas, Raúl",2014-06-24,mujer,58,0,afrodescendiente,1,2015-06-19,28,14250.0,2025-03-01,Analista MKT,Marketing,LEAD,3
250,"Bosch, Teodoro",1988-03-12,mujer,52,0,afrodescendiente,1,1989-11-20,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,4
251,"Lucena, Angelina",1986-07-31,otros,44,0,indio,1,1988-10-31,14,3000.0,2025-03-01,Analista,Ventas,MID,8
252,"Santamaria, Clemente",1988-04-21,mujer,51,0,afrodescendiente,1,1991-11-24,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,7
253,"Múñiz, Febe",1981-02-10,varon,69,0,indio,1,1984-05-19,8,15000.0,2025-03-01,Representante,Ventas,LEAD,8
254,"Real, Amarilis",2018-11-18,varon,45,0,afrodescendiente,1,2022-10-02,82,3600.0,2025-03-01,Analista,Finanzas,MID,9
255,"Ramirez, Fortunato",2002-03-14,otros,62,0,griego,1,2006-09-27,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,2
256,"Carvajal, Jaime",1997-05-05,mujer,40,0,afrodescendiente,0,,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,8
257,"Fajardo, Víctor",1993-03-21,mujer,69,0,asiatico,1,1998-06-03,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,7
258,"Salmerón, Amada",2003-03-13,varon,60,0,asiatico,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,2
259,"Pedrosa, Heraclio",1999-08-24,mujer,66,0,blanco,1,2000-06-04,79,7600.0,2025-03-01,HR Manager,RRHH,SR,1
260,"Morata, Patricio",2016-12-18,mujer,43,1,latino,1,2020-12-19,46,2850.0,2025-03-01,Data,IT,MID,11
261,"Rubio, Evelia",1991-05-17,varon,44,0,asiatico,1,1995-07-07,89,1200.0,2025-03-01,Controller,Finanzas,JR,9
262,"Bertrán, Otilia",2003-06-22,mujer,19,0,afrodescendiente,0,,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,9
263,"Aragón, Cecilia",2007-02-08,varon,63,0,blanco,0,,8,15000.0,2025-03-01,Representante,Ventas,LEAD,2
264,"Cabello, Rubén",2006-03-13,mujer,62,0,latino,1,2010-05-22,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,7
265,"Verdugo, Clarisa",2013-12-26,mujer,23,0,asiatico,1,2018-02-09,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,10
266,"Jordán, Inés",2020-01-10,otros,40,0,afrodescendiente,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,3
267,"Suárez, Sigfrido",2021-10-12,mujer,62,0,griego,1,2025-07-03,78,2850.0,2025-03-01,HR Manager,RRHH,MID,4
268,"Arias, Pablo",2000-07-11,otros,54,0,blanco,0,,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,2
269,"Barrio, Martin",1993-08-01,mujer,47,0,indio,1,1997-06-02,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,8
270,"Garcia, Ale",1988-11-18,mujer,50,0,asiatico,1,1993-12-02,96,17100.0,2025-03-01,Tesorería,Finanzas,LEAD,9
271,"Solana, Adolfo",2000-03-29,mujer,32,0,indio,1,2004-03-30,51,7600.0,2025-03-01,Sysadmin,IT,SR,8
272,"Hierro, Rosa María",2006-11-13,mujer,62,0,indio,0,,71,7600.0,2025-03-01,HRBP,RRHH,SR,8
273,"Bernat, Consuela",1986-06-23,mujer,33,0,asiatico,0,,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,1
274,"Heredia, Plinio",1990-11-20,mujer,21,0,latino,1,1993-03-17,55,7600.0,2025-03-01,Soporte,IT,SR,2
275,"Calderon, Candelario",1984-12-29,mujer,32,0,indio,1,1987-05-29,84,17100.0,2025-03-01,Analista,Finanzas,LEAD,5
276,"Chacón, Anastasia",2010-02-28,varon,55,0,blanco,0,,28,15000.0,2025-03-01,Analista MKT,Marketing,LEAD,2
277,"Perelló, Rosario",2024-06-09,mujer,48,0,afrodescendiente,1,2029-07-03,43,7600.0,2025-03-01,Dev,IT,SR,5
278,"Ferrándiz, Clarisa",2014-01-15,mujer,62,0,latino,0,,40,14250.0,2025-03-01,SEO,Marketing,LEAD,5
279,"Pedrero, Begoña",1984-05-26,otros,64,0,griego,1,1987-09-24,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,4
280,"Julián, Rafael",1990-06-18,varon,19,0,griego,1,1992-11-22,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,4
281,"Badía, Abril",1987-06-09,varon,60,0,griego,1,1992-01-09,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,2
282,"Murcia, Máximo",2017-12-11,mujer,21,0,indio,1,2019-11-29,76,14250.0,2025-03-01,Training,RRHH,LEAD,5
283,"Galvez, Elvira",1999-09-11,mujer,41,0,griego,0,,60,14250.0,2025-03-01,Arquitecto,IT,LEAD,4
284,"Gaya, Agustina",1981-04-19,mujer,63,0,asiatico,1,1983-11-11,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,3
285,"Serrano, Marcos",2021-07-31,mujer,44,0,griego,1,2023-05-13,69,950.0,2025-03-01,HRBP,RRHH,JR,4
286,"Falcón, Imelda",2004-07-08,mujer,60,0,blanco,0,,19,7600.0,2025-03-01,BizDev,Ventas,SR,2
287,"Isern, Magdalena",2012-04-05,varon,31,0,asiatico,1,2015-06-26,30,3000.0,2025-03-01,Manager MKT,Marketing,MID,8
288,"Cervera, Angelita",1983-07-08,varon,51,0,griego,0,,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,2
289,"Andrés, Marisa",2015-06-30,varon,54,0,afrodescendiente,1,2020-05-14,8,15000.0,2025-03-01,Representante,Ventas,LEAD,8
290,"Coronado, Consuela",2003-08-24,mujer,66,0,asiatico,1,2008-05-07,7,7600.0,2025-03-01,Representante,Ventas,SR,4
291,"Cerezo, Américo",2012-04-21,mujer,51,0,latino,1,2014-03-11,73,950.0,2025-03-01,Training,RRHH,JR,11
292,"Marquez, Baldomero",2014-10-05,varon,62,0,latino,1,2018-09-24,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,1
293,"Romeu, Sandalio",2002-06-15,varon,19,0,griego,0,,4,15000.0,2025-03-01,Ejecutivo,Ventas,LEAD,3
294,"Vargas, Feliciano",1996-02-11,mujer,56,0,griego,1,2000-04-12,71,7600.0,2025-03-01,HRBP,RRHH,SR,3
295,"Fábregas, Florinda",2011-03-09,varon,63,0,afrodescendiente,0,,14,3000.0,2025-03-01,Analista,Ventas,MID,3
296,"Beltran, Rosendo",2017-12-21,mujer,31,0,blanco,0,,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,2
297,"Ruano, Ximena",1991-08-31,mujer,47,0,griego,1,1996-05-25,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,2
298,"Sanz, Narciso",2020-10-30,mujer,29,0,asiatico,0,,37,950.0,2025-03-01,SEO,Marketing,JR,3
299,"Talavera, Noemí",2016-10-07,varon,52,0,indio,1,2020-12-17,44,15000.0,2025-03-01,Dev,IT,LEAD,5
300,"Olmo, Jordi",1988-03-26,varon,52,0,griego,0,,44,15000.0,2025-03-01,Dev,IT,LEAD,2
301,"Arranz, Claudia",1996-02-10,varon,28,0,indio,1,1998-02-08,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,6
302,"Martín, Sabina",1987-05-10,varon,58,0,afrodescendiente,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,2
303,"Mate, Florentino",1997-02-16,varon,55,0,afrodescendiente,1,2000-05-05,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,2
304,"Becerra, Ramiro",1989-06-23,mujer,46,0,griego,0,,4,14250.0,2025-03-01,Ejecutivo,Ventas,LEAD,3
305,"Noguera, Charo",2013-12-23,mujer,55,0,latino,1,2017-05-18,19,7600.0,2025-03-01,BizDev,Ventas,SR,3
306,"España, Chema",2003-08-12,mujer,65,0,indio,1,2005-07-08,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,8
307,"Ponce, Julieta",2010-03-30,mujer,62,0,blanco,0,,77,950.0,2025-03-01,HR Manager,RRHH,JR,1
308,"Sanabria, Jorge",2010-11-20,varon,28,0,indio,1,2012-09-20,5,1000.0,2025-03-01,Representante,Ventas,JR,5
309,"Rozas, Gabriel",1997-11-24,mujer,48,0,indio,0,,59,7600.0,2025-03-01,Arquitecto,IT,SR,8
310,"Expósito, Vicenta",2005-02-07,mujer,28,0,indio,1,2008-10-08,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,5
311,"Dominguez, Catalina",2003-12-23,mujer,32,0,afrodescendiente,1,2005-11-14,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,4
312,"Arco, Águeda",1995-04-20,mujer,56,0,griego,1,2000-08-05,56,14250.0,2025-03-01,Soporte,IT,LEAD,2
313,"Iglesias, Lope",2015-01-28,varon,38,0,blanco,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,2
314,"Valenciano, Ricarda",1993-02-12,varon,65,0,afrodescendiente,0,,8,15000.0,2025-03-01,Representante,Ventas,LEAD,5
315,"Alemán, Arcelia",1987-04-08,mujer,66,0,asiatico,0,,11,7600.0,2025-03-01,Gerente,Ventas,SR,4
316,"Pinto, Antonio",2017-06-29,mujer,63,0,latino,1,2022-11-21,24,14250.0,2025-03-01,Marketing,Marketing,LEAD,8
317,"Belda, Ema",2007-07-31,mujer,55,0,indio,0,,20,14250.0,2025-03-01,BizDev,Ventas,LEAD,8
318,"Cid, Vera",2004-02-22,mujer,59,0,blanco,0,,8,14250.0,2025-03-01,Representante,Ventas,LEAD,3
319,"Águila, Anita",2003-06-02,varon,44,0,indio,1,2006-10-05,53,1000.0,2025-03-01,Soporte,IT,JR,7
320,"Caballero, María Luisa",2002-11-17,varon,59,0,indio,1,2004-02-25,36,15000.0,2025-03-01,Content,Marketing,LEAD,5
321,"Nebot, Eugenio",2006-10-25,otros,65,0,latino,1,2011-08-17,49,1000.0,2025-03-01,Sysadmin,IT,JR,1
322,"Collado, Baltasar",2014-01-02,varon,66,0,griego,0,,56,15000.0,2025-03-01,Soporte,IT,LEAD,4
323,"Badía, Rosa María",2015-02-05,otros,34,0,latino,1,2018-09-17,15,8000.0,2025-03-01,Analista,Ventas,SR,3
324,"Estrada, Felix",2020-10-09,mujer,58,0,asiatico,1,2025-08-18,20,14250.0,2025-03-01,BizDev,Ventas,LEAD,6
325,"Arce, Flor",1996-11-30,varon,61,0,afrodescendiente,1,2001-06-07,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,7
326,"Solana, Fabricio",1982-07-05,mujer,35,0,griego,1,1985-07-19,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,3
327,"Mesa, Miriam",1986-09-13,mujer,63,0,blanco,1,1990-04-07,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,2
328,"Ribes, Maricela",1984-07-01,mujer,64,0,blanco,1,1986-11-03,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,2
329,"Vilanova, Amelia",2020-01-20,otros,45,0,indio,1,2024-08-04,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,6
330,"Alba, Seve",1987-06-08,mujer,54,0,latino,0,,48,14250.0,2025-03-01,Data,IT,LEAD,6
331,"Gaya, Íñigo",2000-11-21,otros,39,0,latino,1,2005-05-12,15,8000.0,2025-03-01,Analista,Ventas,SR,3
332,"Ortuño, Brunilda",1992-07-15,varon,53,0,griego,1,1998-01-04,88,18000.0,2025-03-01,Contador,Finanzas,LEAD,3
333,"Palomino, Juan Manuel",1982-05-11,varon,18,0,asiatico,1,1983-02-27,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,8
334,"Menendez, Nadia",1989-12-13,otros,64,0,indio,1,1995-01-16,52,15000.0,2025-03-01,Sysadmin,IT,LEAD,7
335,"Vives, Leandra",1997-04-21,varon,19,0,blanco,1,2000-05-09,92,18000.0,2025-03-01,Controller,Finanzas,LEAD,3
336,"Ángel, Aurora",2001-09-05,varon,37,0,afrodescendiente,1,2003-03-07,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,2
337,"Saldaña, Merche",2006-12-20,mujer,34,0,blanco,1,2011-04-13,23,7600.0,2025-03-01,Marketing,Marketing,SR,1
338,"Molina, Juanita",2000-04-20,mujer,42,0,latino,0,,31,7600.0,2025-03-01,Manager MKT,Marketing,SR,1
339,"Nuñez, Soledad",2011-11-11,mujer,34,0,latino,0,,64,14250.0,2025-03-01,HR Analyst,RRHH,LEAD,1
340,"Maza, Juan Bautista",1984-07-11,otros,48,0,latino,0,,8,15000.0,2025-03-01,Representante,Ventas,LEAD,5
341,"Salvà, Nélida",2000-04-17,mujer,58,0,blanco,0,,90,3420.0,2025-03-01,Controller,Finanzas,MID,1
342,"Gomis, Eva María",1997-12-27,varon,55,0,indio,0,,91,9600.0,2025-03-01,Controller,Finanzas,SR,8
343,"Granados, Mar",1985-11-22,mujer,52,0,asiatico,0,,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,3
344,"Almansa, Teófila",1987-07-26,mujer,54,0,griego,0,,80,14250.0,2025-03-01,HR Manager,RRHH,LEAD,4
345,"Gomez, Toño",1984-06-08,mujer,27,0,griego,0,,43,7600.0,2025-03-01,Dev,IT,SR,2
346,"Lucas, Goyo",2004-01-11,mujer,68,0,asiatico,1,2004-10-07,63,7600.0,2025-03-01,HR Analyst,RRHH,SR,1
347,"Rosales, Haroldo",2006-10-02,mujer,55,0,griego,1,2007-05-25,27,7600.0,2025-03-01,Analista MKT,Marketing,SR,3
348,"Flor, Elba",2014-07-29,varon,40,0,asiatico,1,2017-03-16,16,15000.0,2025-03-01,Analista,Ventas,LEAD,5
349,"Avilés, Félix",2007-10-29,mujer,47,0,blanco,0,,56,14250.0,2025-03-01,Soporte,IT,LEAD,2
350,"Abril, Bruno",2017-03-10,mujer,25,0,indio,1,2021-05-22,79,7600.0,2025-03-01,HR Manager,RRHH,SR,7
351,"Solana, Venceslás",2007-09-10,varon,27,0,asiatico,1,2010-03-18,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,9
352,"Calatayud, Jenny",1994-11-22,varon,47,0,latino,1,1998-10-08,32,15000.0,2025-03-01,Manager MKT,Marketing,LEAD,5
353,"Rey, Germán",2014-11-25,mujer,31,0,blanco,0,,75,7600.0,2025-03-01,Training,RRHH,SR,1
354,"Molina, Valentín",1984-01-04,mujer,59,0,indio,1,1989-06-13,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,5
355,"Clavero, Flavia",1984-05-11,mujer,38,0,blanco,1,1985-10-19,69,950.0,2025-03-01,HRBP,RRHH,JR,2
356,"Plaza, Bernabé",1987-02-17,otros,20,0,asiatico,0,,60,15000.0,2025-03-01,Arquitecto,IT,LEAD,5
357,"Iglesias, Lina",1984-10-03,mujer,30,0,indio,1,1987-08-24,23,7600.0,2025-03-01,Marketing,Marketing,SR,7
358,"Chico, Carlos",2013-03-05,mujer,46,0,indio,1,2016-07-22,40,14250.0,2025-03-01,SEO,Marketing,LEAD,7
359,"Beltran, Felicidad",2011-11-09,otros,64,0,blanco,1,2012-06-26,8,15000.0,2025-03-01,Representante,Ventas,LEAD,1
360,"Ariza, Zoraida",2013-03-12,mujer,59,0,indio,1,2018-04-13,54,2850.0,2025-03-01,Soporte,IT,MID,8
361,"Echevarría, Nico",1996-02-06,mujer,50,0,blanco,1,1996-09-26,12,14250.0,2025-03-01,Gerente,Ventas,LEAD,3
362,"Parejo, Fabián",1989-11-25,otros,49,0,asiatico,0,,43,8000.0,2025-03-01,Dev,IT,SR,5
363,"Carlos, Ciro",2018-12-25,varon,67,0,blanco,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,3
364,"Jara, Benito",1993-06-21,otros,45,0,griego,1,1995-01-04,48,15000.0,2025-03-01,Data,IT,LEAD,2
365,"Garrido, Artemio",1999-12-20,varon,56,0,griego,0,,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,4
366,"Belmonte, Lorena",1986-10-20,otros,35,0,latino,0,,20,15000.0,2025-03-01,BizDev,Ventas,LEAD,2
367,"Losada, Leandra",1994-01-08,varon,39,0,indio,1,1999-06-17,21,1000.0,2025-03-01,Marketing,Marketing,JR,5
368,"Valera, Carlito",2022-06-12,varon,24,0,blanco,0,,39,8000.0,2025-03-01,SEO,Marketing,SR,2
369,"Valenciano, Adriana",2019-01-20,varon,39,0,asiatico,1,2021-03-18,12,15000.0,2025-03-01,Gerente,Ventas,LEAD,6
370,"Hoz, Román",2005-11-15,mujer,47,0,afrodescendiente,0,,20,14250.0,2025-03-01,BizDev,Ventas,LEAD,10
371,"Barrera, Trini",1982-11-08,mujer,38,0,latino,0,,3,7600.0,2025-03-01,Ejecutivo,Ventas,SR,3
372,"Leiva, Borja",1980-12-26,mujer,28,0,latino,0,,100,17100.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,8
373,"Miralles, Luís",2023-04-04,varon,60,0,afrodescendiente,1,2027-07-16,89,1200.0,2025-03-01,Controller,Finanzas,JR,8
374,"Morcillo, Carmelo",1997-10-23,varon,51,0,asiatico,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,2
375,"Palomo, Jeremías",2007-06-17,varon,35,0,indio,1,2010-03-14,81,1200.0,2025-03-01,Analista,Finanzas,JR,8
376,"Somoza, Américo",2008-11-03,varon,44,0,afrodescendiente,0,,96,18000.0,2025-03-01,Tesorería,Finanzas,LEAD,6
377,"Castelló, Cecilia",2007-03-10,mujer,61,0,latino,0,,22,2850.0,2025-03-01,Marketing,Marketing,MID,7
378,"Hernando, Gerónimo",2016-07-21,mujer,56,0,afrodescendiente,1,2017-11-28,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,2
379,"Leal, Gilberto",2020-03-05,mujer,48,0,asiatico,1,2025-08-07,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,11
380,"Estrada, Albano",1991-08-21,mujer,25,0,afrodescendiente,0,,36,14250.0,2025-03-01,Content,Marketing,LEAD,10
381,"Noguera, Antonio",1996-08-30,varon,29,0,indio,1,1998-09-21,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,6
382,"Benavides, Fernanda",1992-07-05,mujer,36,0,griego,0,,70,2850.0,2025-03-01,HRBP,RRHH,MID,3
383,"Segarra, Andrea",2001-07-21,varon,29,0,griego,1,2005-12-14,58,3000.0,2025-03-01,Arquitecto,IT,MID,2
384,"Palma, Consuela",2020-07-06,varon,48,0,griego,1,2021-10-03,68,15000.0,2025-03-01,Recruiter,RRHH,LEAD,2
385,"Espinosa, Alejandra",2002-09-07,mujer,44,0,asiatico,0,,32,14250.0,2025-03-01,Manager MKT,Marketing,LEAD,9
386,"Tomás, Salud",2024-10-23,varon,62,0,griego,1,2027-03-11,81,1200.0,2025-03-01,Analista,Finanzas,JR,4
387,"Blanca, Armida",2009-05-25,mujer,66,0,latino,1,2014-04-17,55,7600.0,2025-03-01,Soporte,IT,SR,6
388,"Fernández, Vicenta",2013-08-03,varon,28,0,blanco,1,2016-08-03,40,15000.0,2025-03-01,SEO,Marketing,LEAD,3
389,"Nogués, Nilda",1984-03-29,mujer,57,0,asiatico,0,,52,14250.0,2025-03-01,Sysadmin,IT,LEAD,10
390,"Coronado, Perlita",2022-08-26,varon,57,0,griego,1,2023-12-20,73,1000.0,2025-03-01,Training,RRHH,JR,4
391,"Donaire, Marino",1997-02-14,varon,43,0,asiatico,0,,72,15000.0,2025-03-01,HRBP,RRHH,LEAD,10
392,"Bru, Alcides",1984-04-07,mujer,51,0,griego,1,1988-04-26,36,14250.0,2025-03-01,Content,Marketing,LEAD,4
393,"Mena, Alexandra",1986-09-11,mujer,33,0,indio,1,1987-04-02,68,14250.0,2025-03-01,Recruiter,RRHH,LEAD,6
394,"Ibarra, Miguel",2015-08-24,mujer,53,0,asiatico,1,2020-04-14,36,14250.0,2025-03-01,Content,Marketing,LEAD,9
395,"Chamorro, Emperatriz",1988-11-29,mujer,19,0,latino,1,1990-09-13,71,7600.0,2025-03-01,HRBP,RRHH,SR,8
396,"Belda, Edmundo",2005-08-19,varon,67,0,blanco,0,,84,18000.0,2025-03-01,Analista,Finanzas,LEAD,1
397,"Cánovas, Celso",1983-03-14,mujer,39,0,latino,1,1987-10-19,35,7600.0,2025-03-01,Content,Marketing,SR,10
398,"Meléndez, Camila",2008-10-14,varon,36,0,afrodescendiente,0,,80,15000.0,2025-03-01,HR Manager,RRHH,LEAD,7
399,"Montes, Matías",1985-11-17,varon,18,0,indio,1,1988-12-09,100,18000.0,2025-03-01,Finanzas Manager,Finanzas,LEAD,5
400,"Casal, Nerea",2001-12-08,varon,22,0,griego,1,2002-11-10,64,15000.0,2025-03-01,HR Analyst,RRHH,LEAD,2
401,"Viñas, Salomé",1987-04-12,mujer,37,0,asiatico,1,1989-10-30,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,4
402,"Pérez, Adora",2010-09-06,mujer,30,0,afrodescendiente,0,,72,14250.0,2025-03-01,HRBP,RRHH,LEAD,1
