id_empleado,nombre_completo,fecha_inicio,fecha_renuncia,genero,edad,id_puesto_laboral,discapacidad,etnia
383,"Palomino, Melisa",2014-10-17,2019-08-04,mujer,23,10,0,latino
384,"Washington, Aisha",2025-01-13,,mujer,45,10,0,afrodescendiente
385,"Papadopoulos, Nikos",2020-03-20,,mujer,32,18,0,griego
386,"Campillo, Paulino",2007-05-28,,otros,49,7,0,latino
387,"Smith, Michael",2008-06-25,2018-11-15,otros,46,3,0,blanco
388,"Carmona, Samuel",1984-07-24,2002-02-03,otros,43,10,0,latino
389,"Smith, John",2000-08-03,,mujer,64,18,0,blanco
390,"Tanaka, Hiro",2007-08-06,,varon,58,11,0,asiatico
391,"Rico, Lupita",2017-04-08,2024-06-25,mujer,33,18,0,latino
392,"Washington, Jamal",1998-05-17,,otros,59,14,0,afrodescendiente
393,"Washington, Aisha",1985-12-09,,otros,38,19,0,afrodescendiente
394,"Brown, Emily",1984-12-08,,otros,32,20,0,blanco
395,"Asenjo, Cintia",1993-10-05,,otros,56,9,0,latino
396,"Brown, Michael",1991-03-20,,otros,67,8,0,blanco
397,"Li, Mei",2000-05-21,,varon,24,13,0,asiatico
398,"Smith, Emily",1985-07-03,,otros,60,20,0,blanco
399,"Washington, Aisha",1995-01-01,,otros,28,17,0,afrodescendiente
400,"Papadopoulos, Sofia",2024-12-04,2024-12-29,otros,50,4,0,griego
401,"Papadopoulos, Nikos",2017-11-23,,otros,42,9,0,griego
402,"Jackson, Aisha",1997-01-23,,otros,18,12,0,afrodescendiente
403,"Washington, Jamal",2001-10-26,,mujer,59,18,0,afrodescendiente
404,"Tanaka, Hiro",2017-12-19,2023-05-11,mujer,66,1,0,asiatico
405,"Tejada, Ambrosio",1986-04-22,,mujer,59,7,0,latino
406,"Vidal, Verónica",2015-05-19,,varon,49,19,0,latino
407,"Washington, Jamal",2021-01-02,2022-07-12,otros,62,8,0,afrodescendiente
408,"Smith, Michael",1982-04-15,,otros,50,3,0,blanco
409,"Sharma, Rudra",1992-09-18,2017-09-17,varon,69,4,0,indio
410,"Criado, Rufina",1985-01-12,,varon,36,18,0,latino
411,"Patel, Arjun",2009-04-19,,mujer,38,11,0,indio
412,"Li, Mei",2018-01-09,2022-04-01,otros,34,6,0,asiatico
413,"Tanaka, Hiro",2006-12-22,,varon,54,1,1,asiatico
414,"Jackson, Jamal",2000-01-09,,varon,32,1,0,afrodescendiente
415,"Patel, Arjun",1999-09-09,2005-05-03,mujer,41,20,0,indio
416,"Li, Mei",1997-12-26,,otros,57,11,0,asiatico
417,"Jackson, Jamal",1987-12-23,,mujer,29,16,0,afrodescendiente
418,"Jackson, Jamal",1996-11-26,,otros,52,14,0,afrodescendiente
419,"Pulido, Filomena",2024-06-15,,otros,25,3,0,latino
420,"Papadopoulos, Nikos",1989-04-30,,mujer,59,6,0,griego
421,"Alvarado, Graciana",1990-10-09,2021-11-05,mujer,36,12,0,latino
422,"Patel, Arjun",2015-06-30,2020-03-12,otros,26,18,0,indio
423,"Papadopoulos, Sofia",1981-11-27,,otros,61,4,0,griego
424,"Li, Hiro",1986-02-25,,mujer,41,1,0,asiatico
425,"Brown, John",1988-01-07,,mujer,40,12,0,blanco
426,"Jackson, Aisha",2025-01-25,,mujer,61,10,0,afrodescendiente
427,"Sharma, Arjun",1994-01-21,2022-03-03,varon,47,7,0,indio
428,"Sharma, Arjun",2010-07-22,,mujer,53,4,0,indio
429,"Papadopoulos, Sofia",2014-03-21,,otros,58,4,1,griego
430,"Tanaka, Mei",1995-07-19,,varon,21,14,0,asiatico
431,"Jackson, Aisha",2020-11-19,,otros,18,8,0,afrodescendiente
432,"Brown, Michael",1998-01-12,,varon,37,15,0,blanco
433,"Jackson, Jamal",1991-01-18,,mujer,37,11,0,afrodescendiente
434,"Papadopoulos, Nikos",2011-03-18,,varon,57,14,0,griego
435,"Washington, Aisha",1987-11-14,,varon,51,5,0,afrodescendiente
436,"Patel, Arjun",1999-12-21,,otros,34,6,0,indio
437,"Washington, Jamal",1984-03-27,,varon,47,15,0,afrodescendiente
438,"Sharma, Rudra",1991-06-06,,varon,26,10,0,indio
439,"Sharma, Rudra",2015-04-21,,varon,31,3,0,indio
440,"Jackson, Aisha",1992-03-08,,otros,20,5,0,afrodescendiente
441,"Li, Mei",2007-05-20,,mujer,54,9,0,asiatico
442,"Li, Hiro",2020-05-30,2023-07-14,mujer,51,7,0,asiatico
443,"Li, Hiro",2012-07-10,2021-02-28,varon,31,18,0,asiatico
444,"Papadopoulos, Sofia",2014-04-13,,otros,40,9,0,griego
445,"Reina, Sosimo",1992-07-28,,varon,30,11,0,latino
446,"Méndez, Pío",1994-02-04,2010-11-22,varon,64,15,0,latino
447,"Jackson, Aisha",1983-08-04,,varon,19,3,0,afrodescendiente
448,"Jackson, Jamal",2007-03-07,2017-08-17,varon,30,13,0,afrodescendiente
449,"Brown, Michael",2022-11-14,,mujer,49,11,0,blanco
450,"Palomo, Renata",2023-03-09,2024-05-20,varon,18,20,0,latino
451,"Brown, John",2006-05-12,,mujer,40,12,0,blanco
452,"Brown, John",1996-05-30,,mujer,29,5,0,blanco
453,"Jackson, Aisha",2013-09-13,2016-02-13,varon,31,13,0,afrodescendiente
454,"Washington, Aisha",1991-06-15,,varon,37,14,0,afrodescendiente
455,"Sharma, Rudra",1996-01-18,,mujer,30,7,0,indio
456,"Smith, John",1988-08-13,2004-05-27,varon,37,19,0,blanco
457,"Sharma, Arjun",2002-06-20,2009-05-11,mujer,62,20,0,indio
458,"Patel, Rudra",1982-09-24,2018-04-26,varon,65,3,0,indio
459,"Campo, Noemí",1981-01-08,,otros,56,4,0,latino
460,"Li, Hiro",1996-03-05,,otros,35,17,0,asiatico
461,"Patel, Arjun",2001-07-14,,mujer,61,10,0,indio
462,"Villalobos, Angelita",1995-06-27,,otros,30,19,0,latino
463,"Smith, John",2022-07-02,,mujer,45,4,0,blanco
464,"Papadopoulos, Nikos",2017-04-08,,otros,48,15,0,griego
465,"Washington, Aisha",2010-01-31,,mujer,58,7,0,afrodescendiente
466,"Sharma, Rudra",1985-12-16,,varon,46,16,0,indio
467,"Tanaka, Mei",1992-07-02,2011-09-26,otros,19,5,0,asiatico
468,"Smith, Emily",2008-06-20,,mujer,56,5,0,blanco
469,"Washington, Aisha",1981-09-14,,varon,41,10,0,afrodescendiente
470,"Jackson, Aisha",1991-06-11,,varon,69,20,0,afrodescendiente
471,"Smith, Michael",1998-08-02,2001-05-26,otros,46,11,0,blanco
472,"Verdú, Chita",2019-09-28,,otros,61,15,0,latino
473,"Jackson, Jamal",1992-11-16,2011-04-20,mujer,20,18,0,afrodescendiente
474,"Papadopoulos, Nikos",1981-03-14,,varon,34,11,0,griego
475,"Jackson, Aisha",2023-03-30,,otros,52,6,0,afrodescendiente
476,"Tanaka, Hiro",1998-04-27,2000-01-16,otros,47,15,0,asiatico
477,"Tanaka, Mei",2010-02-06,,otros,42,1,0,asiatico
478,"Tanaka, Mei",2011-09-21,2013-09-06,mujer,64,5,0,asiatico
479,"Papadopoulos, Nikos",1988-06-22,,varon,68,13,0,griego
480,"Li, Hiro",2012-06-11,2022-03-29,varon,32,5,0,asiatico
481,"Tanaka, Hiro",1982-05-19,,otros,19,16,0,asiatico
482,"Manrique, Amancio",1993-04-16,2018-11-24,otros,37,15,0,latino
483,"Tanaka, Hiro",1993-04-30,,mujer,35,2,0,asiatico
484,"Papadopoulos, Nikos",2007-11-27,,mujer,18,3,0,griego
485,"Li, Hiro",1998-05-28,2000-12-21,varon,18,8,0,asiatico
486,"Li, Mei",2024-06-19,2024-07-13,mujer,42,19,0,asiatico
487,"Li, Hiro",1991-11-05,,mujer,31,19,0,asiatico
488,"Madrigal, Victor",1986-12-30,2024-03-16,mujer,30,11,0,latino
489,"Brown, Michael",1986-12-13,,mujer,29,3,0,blanco
490,"Carro, Flavia",1990-07-08,,otros,37,14,0,latino
491,"Piñeiro, Jennifer",2013-05-16,2015-12-06,otros,60,10,0,latino
492,"Papadopoulos, Nikos",2018-12-08,,varon,54,13,0,griego
493,"Guardiola, María Luisa",1982-09-11,2017-04-02,varon,45,7,0,latino
494,"Washington, Jamal",2011-12-26,,varon,35,2,0,afrodescendiente
495,"Washington, Jamal",2013-03-02,2013-04-04,varon,62,17,0,afrodescendiente
496,"Papadopoulos, Nikos",2016-12-16,2019-09-14,mujer,53,9,0,griego
497,"Guillen, Perlita",2002-03-15,,otros,27,19,0,latino
498,"Papadopoulos, Nikos",2005-02-01,,otros,55,14,0,griego
499,"Gargallo, María Fernanda",1998-06-02,,varon,55,14,0,latino
500,"Papadopoulos, Sofia",1988-12-18,,mujer,60,20,0,griego
501,"Li, Hiro",1982-03-27,,mujer,50,7,0,asiatico
502,"Li, Mei",2009-01-17,,mujer,52,4,0,asiatico
503,"Patel, Rudra",2011-01-29,,varon,60,18,0,indio
504,"Sharma, Rudra",2012-04-21,,varon,59,9,0,indio
505,"Jackson, Jamal",1997-01-21,,mujer,33,9,0,afrodescendiente
506,"Papadopoulos, Nikos",2024-05-18,2024-10-30,mujer,69,10,0,griego
507,"Smith, Michael",1995-12-24,,varon,52,9,0,blanco
508,"Brown, Michael",2004-12-07,,mujer,39,19,0,blanco
509,"Smith, Michael",1999-07-08,,varon,29,6,0,blanco
510,"Tanaka, Mei",1982-12-01,,varon,20,1,0,asiatico
511,"Jackson, Aisha",1983-06-08,,varon,44,4,0,afrodescendiente
512,"Tanaka, Hiro",2018-06-28,,otros,24,14,0,asiatico
513,"Herrero, Máxima",1988-08-17,,mujer,57,14,0,latino
514,"Marín, Raquel",2008-05-10,,otros,43,10,0,latino
515,"Reig, Luis Miguel",2018-03-29,,varon,26,19,1,latino
516,"Patel, Arjun",2012-02-25,,otros,61,18,1,indio
517,"Papadopoulos, Sofia",1984-01-21,,otros,49,4,0,griego
518,"Mateos, Nico",1985-12-19,,mujer,55,16,0,latino
519,"Papadopoulos, Nikos",1999-03-25,2004-11-22,mujer,38,20,0,griego
520,"Puente, Macaria",2006-04-17,,mujer,33,3,0,latino
521,"Smith, John",2005-12-09,,mujer,48,12,0,blanco
522,"Brown, John",2001-07-18,,varon,51,11,0,blanco
523,"Washington, Aisha",1993-02-28,2024-06-26,varon,54,3,0,afrodescendiente
524,"Patel, Arjun",2000-07-22,,mujer,18,8,0,indio
525,"Patel, Rudra",2016-10-01,2021-11-11,varon,44,18,0,indio
526,"Tanaka, Mei",1981-06-22,,mujer,69,6,0,asiatico
527,"Smith, Emily",1997-12-08,,otros,51,1,0,blanco
528,"Sharma, Rudra",1987-11-27,,varon,50,2,0,indio
529,"Washington, Jamal",1989-06-05,,mujer,22,17,0,afrodescendiente
530,"Giménez, Herberto",2014-11-13,,mujer,33,8,0,latino
531,"Jackson, Aisha",1996-01-02,,mujer,25,5,0,afrodescendiente
532,"Sharma, Rudra",2010-05-18,,otros,34,3,0,indio
533,"Smith, John",1981-10-02,,varon,38,2,0,blanco
534,"Jackson, Jamal",2022-03-16,,varon,57,7,0,afrodescendiente
535,"Smith, John",2014-12-26,2023-11-01,mujer,67,7,0,blanco
536,"Jackson, Aisha",2003-06-27,,varon,40,3,0,afrodescendiente
537,"Papadopoulos, Sofia",2005-05-15,,mujer,57,1,0,griego
538,"Quero, Ismael",1982-04-17,2002-11-04,varon,58,5,0,latino
539,"Sharma, Arjun",2005-10-17,2024-06-03,mujer,62,5,0,indio
540,"Pombo, María",2012-10-08,,mujer,51,20,0,latino
541,"Li, Hiro",2002-10-19,,otros,60,11,0,asiatico
542,"Sharma, Arjun",2008-08-18,2011-02-09,otros,32,10,0,indio
543,"Almazán, Graciano",2014-04-11,,varon,18,11,0,latino
544,"Patel, Arjun",2005-09-23,2021-02-04,mujer,69,1,0,indio
545,"Beltran, Miguela",2007-11-30,,mujer,23,15,1,latino
546,"Papadopoulos, Nikos",1996-05-16,,mujer,45,10,0,griego
547,"Papadopoulos, Sofia",2021-06-06,2023-08-21,otros,47,9,0,griego
548,"Berrocal, Xiomara",2023-03-19,2025-02-13,mujer,37,4,0,latino
549,"Li, Hiro",1989-07-15,,mujer,28,10,0,asiatico
550,"Jackson, Jamal",2013-04-07,,mujer,53,3,0,afrodescendiente
551,"Washington, Jamal",1983-05-02,2011-01-24,varon,61,17,0,afrodescendiente
552,"Li, Mei",2003-01-24,,otros,49,8,0,asiatico
553,"Li, Hiro",2016-08-24,2023-10-17,varon,51,4,0,asiatico
554,"Papadopoulos, Nikos",2004-09-17,2014-08-31,mujer,23,9,0,griego
555,"Díez, Isidro",2023-11-21,,varon,27,7,0,latino
556,"Salvà, Florentina",1981-01-22,,varon,28,8,0,latino
557,"Papadopoulos, Sofia",1999-10-09,,varon,24,13,0,griego
558,"Patel, Rudra",1993-03-17,2018-02-14,otros,48,1,0,indio
559,"Brown, John",2015-03-27,2019-06-25,varon,48,10,0,blanco
560,"Tanaka, Mei",1990-06-05,,varon,42,20,0,asiatico
561,"Patel, Rudra",2023-12-21,,mujer,52,9,0,indio
562,"Papadopoulos, Nikos",2021-12-21,,otros,57,18,0,griego
563,"Sharma, Rudra",2015-07-20,,otros,50,18,0,indio
564,"Li, Hiro",2002-03-05,,otros,61,17,0,asiatico
565,"Li, Hiro",2002-03-29,,otros,65,8,0,asiatico
566,"Patel, Arjun",2018-07-22,,varon,23,20,0,indio
567,"Brown, Michael",2022-11-01,,otros,62,17,0,blanco
568,"Jackson, Aisha",1994-04-25,2008-01-07,varon,24,18,0,afrodescendiente
569,"Smith, Emily",2004-11-04,,otros,26,17,0,blanco
570,"Smith, Emily",1989-04-08,,mujer,28,1,0,blanco
571,"Jackson, Aisha",2024-12-13,2024-12-19,otros,62,2,0,afrodescendiente
572,"Tanaka, Mei",2011-12-08,2014-09-14,mujer,52,2,0,asiatico
573,"Li, Mei",1996-04-06,1999-11-11,otros,58,1,0,asiatico
574,"Jackson, Aisha",2021-10-13,,mujer,65,11,0,afrodescendiente
575,"Washington, Jamal",1988-11-25,,varon,56,20,0,afrodescendiente
576,"Papadopoulos, Sofia",2015-07-01,,varon,66,14,0,griego
577,"Patel, Rudra",2017-05-22,,varon,64,20,0,indio
578,"Jove, Heliodoro",1994-07-07,2024-07-01,varon,59,13,0,latino
579,"Patel, Arjun",2003-08-15,2012-01-16,mujer,61,18,0,indio
580,"Sharma, Arjun",1998-08-21,,mujer,22,5,0,indio
581,"Papadopoulos, Nikos",2004-04-05,,otros,21,12,0,griego
582,"Brown, Emily",1985-08-19,,mujer,37,5,0,blanco
583,"Brown, Michael",1997-06-13,,varon,35,4,0,blanco
584,"Jackson, Jamal",2000-07-06,,otros,36,13,0,afrodescendiente
585,"Sharma, Arjun",2022-07-15,,mujer,36,20,0,indio
586,"Jackson, Jamal",2016-10-29,2023-07-16,otros,63,7,0,afrodescendiente
587,"Washington, Jamal",1988-09-24,,varon,42,3,0,afrodescendiente
588,"Li, Hiro",2014-06-26,,varon,59,9,0,asiatico
589,"Vera, Rufina",2018-06-20,2021-06-14,varon,39,1,0,latino
590,"Balaguer, Natalio",1989-02-11,1995-01-02,otros,23,16,0,latino
591,"Papadopoulos, Nikos",1991-05-02,,mujer,63,14,0,griego
592,"Smith, John",1997-10-07,,mujer,22,2,0,blanco
593,"Smith, Michael",2013-03-12,,mujer,69,11,0,blanco
594,"Burgos, Saturnino",2024-01-31,,otros,65,19,0,latino
595,"Smith, John",2019-06-11,,otros,36,9,0,blanco
596,"Li, Mei",2000-09-27,2021-01-29,otros,32,6,0,asiatico
597,"Sharma, Arjun",2016-11-03,,mujer,54,3,0,indio
598,"Taboada, Nando",1983-10-08,,mujer,27,6,0,latino
599,"Jackson, Jamal",1985-11-11,1995-08-11,varon,64,3,0,afrodescendiente
600,"Soler, Lucio",2006-03-07,2019-12-31,otros,54,15,0,latino
601,"Tanaka, Hiro",1986-04-04,2012-02-13,varon,58,13,0,asiatico
602,"Jackson, Jamal",1983-08-13,,mujer,25,19,0,afrodescendiente
603,"Sharma, Rudra",2021-05-31,2023-04-29,otros,46,7,0,indio
604,"Sharma, Arjun",2010-06-30,,varon,57,13,0,indio
605,"Washington, Aisha",2016-02-15,,mujer,60,16,0,afrodescendiente
606,"Brown, Emily",1991-05-05,,mujer,65,1,0,blanco
607,"Papadopoulos, Nikos",2002-11-04,,otros,66,2,0,griego
608,"Tanaka, Mei",1989-12-14,,mujer,30,9,0,asiatico
609,"Patel, Arjun",2011-05-10,,mujer,38,18,1,indio
610,"Tanaka, Mei",2000-11-24,,varon,54,12,0,asiatico
611,"Portero, Abril",2023-10-28,2024-05-13,otros,21,16,0,latino
612,"Washington, Aisha",1992-07-25,1996-06-23,otros,25,2,0,afrodescendiente
613,"Mora, Fabiana",2023-03-12,,otros,35,8,0,latino
614,"Patel, Arjun",2000-08-02,,varon,34,9,0,indio
615,"Uriarte, Nando",2013-08-21,2025-01-29,otros,58,7,0,latino
616,"Patel, Arjun",2024-09-16,,otros,68,11,0,indio
617,"Gaya, Adelaida",2016-03-10,,mujer,32,3,0,latino
618,"Smith, John",2013-01-31,,mujer,45,1,0,blanco
619,"Patel, Arjun",1993-02-19,2006-02-18,otros,39,18,0,indio
620,"Li, Mei",1984-04-05,1991-08-28,mujer,65,2,0,asiatico
621,"Li, Hiro",2008-03-30,,varon,58,11,0,asiatico
622,"Canals, Quirino",2008-04-19,2011-05-08,mujer,64,16,0,latino
623,"Carnero, Primitiva",1981-08-21,,varon,47,12,0,latino
624,"Sharma, Arjun",2002-09-09,,varon,23,20,0,indio
625,"Cabañas, Anastasia",2002-10-22,,otros,26,18,0,latino
626,"Jimenez, Evangelina",1994-10-01,,mujer,49,16,0,latino
627,"Jackson, Jamal",1995-04-10,,varon,56,12,0,afrodescendiente
628,"Tanaka, Mei",1992-02-06,,varon,28,7,0,asiatico
629,"Brown, Michael",2002-05-12,2016-08-22,mujer,48,12,0,blanco
630,"Smith, Michael",2022-01-30,,varon,66,1,0,blanco
631,"Sharma, Arjun",2007-03-30,2016-11-04,otros,40,9,0,indio
632,"Brown, Emily",2013-06-18,,otros,66,20,1,blanco
633,"Papadopoulos, Nikos",2023-07-16,,varon,39,16,0,griego
634,"Smith, Michael",1981-02-02,1991-01-16,otros,59,8,0,blanco
635,"Querol, Pablo",1985-05-26,,varon,65,9,0,latino
636,"Patel, Rudra",2015-10-15,2024-04-30,otros,49,7,0,indio
637,"Muñoz, Héctor",1995-03-24,2006-03-27,mujer,18,6,0,latino
638,"Smith, John",1986-06-23,1997-06-14,mujer,25,20,0,blanco
639,"Patel, Arjun",2011-08-17,2015-07-07,varon,28,12,0,indio
640,"Li, Mei",1992-03-20,1992-11-01,otros,55,4,0,asiatico
641,"Brown, John",1996-05-21,2017-08-22,otros,56,7,0,blanco
642,"Brown, Emily",1994-04-28,,mujer,40,4,0,blanco
643,"Tanaka, Hiro",1988-11-29,2008-10-02,otros,60,11,0,asiatico
644,"Sharma, Rudra",1991-03-02,2013-04-07,otros,63,12,0,indio
645,"Washington, Jamal",2021-07-23,,otros,37,3,0,afrodescendiente
646,"Alcalde, Josefa",2021-02-18,,mujer,64,19,0,latino
647,"Brown, Emily",1990-09-12,,mujer,28,10,0,blanco
648,"Papadopoulos, Sofia",2022-04-27,,mujer,67,13,0,griego
649,"Sharma, Arjun",1999-06-14,2012-05-18,varon,67,14,0,indio
650,"Papadopoulos, Sofia",1989-04-29,,varon,51,2,0,griego
651,"Sharma, Arjun",2022-03-09,,mujer,41,3,0,indio
652,"Beltran, Sebastian",1987-06-10,,varon,68,3,0,latino
653,"Papadopoulos, Nikos",2006-02-07,2010-05-27,varon,48,13,0,griego
654,"Tormo, Jose Miguel",2024-07-19,,otros,29,19,0,latino
655,"Brown, Emily",2015-08-02,,otros,57,15,0,blanco
656,"Becerra, Elena",1981-05-11,,otros,51,4,0,latino
657,"Sierra, Pili",2023-05-20,2025-01-27,varon,18,20,0,latino
658,"Smith, Michael",2009-03-05,,mujer,35,5,0,blanco
659,"Tanaka, Hiro",1998-02-18,2007-02-27,otros,50,17,0,asiatico
660,"Niño, Ester",1988-01-13,1994-06-21,varon,20,3,0,latino
661,"Papadopoulos, Nikos",2009-02-21,,otros,67,7,1,griego
662,"Cortes, Ale",1994-03-15,,otros,35,13,0,latino
663,"Li, Hiro",2013-09-29,,otros,29,10,0,asiatico
664,"Jackson, Aisha",1997-01-27,,mujer,67,16,0,afrodescendiente
665,"Li, Mei",1990-12-31,2004-05-16,otros,43,8,0,asiatico
666,"Baquero, Chus",1989-05-28,,mujer,47,19,0,latino
667,"Mena, Natalio",2001-02-28,,mujer,58,2,0,latino
668,"Higueras, Jovita",1986-02-02,,varon,68,1,0,latino
669,"Jackson, Aisha",1999-02-11,,varon,59,13,0,afrodescendiente
670,"Papadopoulos, Nikos",1981-09-01,,varon,62,9,0,griego
671,"Brown, Emily",2014-03-14,,mujer,56,9,0,blanco
672,"Smith, Emily",2001-08-07,2005-11-06,varon,27,15,0,blanco
673,"Anglada, Sofía",2007-03-02,,mujer,34,6,0,latino
674,"Patel, Rudra",2017-09-23,2017-10-11,otros,47,14,0,indio
675,"Haro, Elena",2004-11-04,,varon,64,2,0,latino
676,"Washington, Jamal",2012-09-17,2018-06-03,mujer,55,20,0,afrodescendiente
677,"Smith, Emily",1992-01-26,,varon,64,9,0,blanco
678,"Ortuño, Dionisia",2022-01-13,,varon,52,10,0,latino
679,"Li, Hiro",1999-02-08,2013-09-23,varon,45,15,0,asiatico
680,"Jackson, Aisha",2016-03-16,2020-12-27,mujer,63,20,0,afrodescendiente
681,"Tanaka, Mei",2017-10-02,,varon,37,13,0,asiatico
682,"Papadopoulos, Sofia",2024-02-21,,otros,48,15,0,griego
683,"Papadopoulos, Sofia",2010-11-06,,mujer,28,11,0,griego
684,"Smith, Emily",1997-02-17,,varon,45,3,0,blanco
685,"Jackson, Jamal",2004-08-24,,varon,40,1,0,afrodescendiente
686,"Smith, Michael",1990-05-02,,mujer,58,17,0,blanco
687,"Jackson, Aisha",1988-08-03,2007-11-17,otros,62,7,0,afrodescendiente
688,"Brown, Emily",1993-01-25,,varon,50,5,0,blanco
689,"Brown, Emily",2019-01-14,,varon,63,11,0,blanco
690,"Brown, Michael",2015-04-05,,varon,55,1,0,blanco
691,"Patel, Rudra",2001-05-24,,otros,29,16,0,indio
692,"Tanaka, Mei",1998-08-01,,varon,63,20,0,asiatico
693,"Patel, Rudra",1996-08-08,,varon,28,11,0,indio
694,"Ferrer, Desiderio",2005-01-10,,otros,38,9,0,latino
695,"Sharma, Rudra",1986-04-30,2024-08-28,mujer,63,17,0,indio
696,"Sandoval, Fátima",2013-05-05,2024-08-01,mujer,42,10,0,latino
697,"Patel, Arjun",2017-04-01,,otros,41,6,0,indio
698,"Washington, Aisha",2023-08-14,2024-06-21,varon,35,15,0,afrodescendiente
699,"Sharma, Arjun",1994-03-29,,varon,62,1,0,indio
700,"Jove, Verónica",2009-04-26,2010-06-24,mujer,32,16,0,latino
701,"Washington, Jamal",1996-12-05,,otros,56,5,0,afrodescendiente
702,"Jackson, Aisha",2012-11-17,2015-11-14,varon,66,11,0,afrodescendiente
703,"Patel, Arjun",2005-12-23,,otros,68,11,0,indio
704,"Washington, Aisha",1982-09-15,1983-10-09,otros,44,10,0,afrodescendiente
705,"Papadopoulos, Sofia",2015-07-23,,otros,50,9,0,griego
706,"Washington, Aisha",1990-12-22,,otros,35,6,0,afrodescendiente
707,"Jackson, Jamal",2011-10-26,2014-08-28,otros,27,1,1,afrodescendiente
708,"Sharma, Rudra",2014-09-13,,varon,53,20,0,indio
709,"Sharma, Arjun",1992-02-19,,otros,45,16,0,indio
710,"Papadopoulos, Nikos",2023-08-29,,mujer,25,8,0,griego
711,"Espinosa, Rafael",2002-03-18,,mujer,63,6,0,latino
712,"Papadopoulos, Sofia",2005-06-11,,varon,65,13,0,griego
713,"Sanjuan, Gilberto",2003-03-22,2006-02-22,otros,25,12,0,latino
714,"Mora, Roldán",2020-12-12,,otros,59,1,0,latino
715,"Papadopoulos, Nikos",1997-10-29,,otros,48,19,0,griego
716,"Papadopoulos, Nikos",2022-11-10,,mujer,25,12,0,griego
717,"Li, Hiro",2004-02-26,,otros,67,17,0,asiatico
718,"Papadopoulos, Nikos",1989-02-26,2011-05-16,varon,51,4,0,griego
719,"Sharma, Rudra",1997-08-25,2007-03-13,varon,33,4,0,indio
720,"Tejada, Américo",2005-11-27,,varon,47,4,0,latino
721,"Toledo, Cipriano",2005-04-29,,mujer,49,11,0,latino
722,"Brown, Emily",2008-01-31,,otros,60,20,0,blanco
723,"Jackson, Jamal",1983-04-19,,varon,31,11,0,afrodescendiente
724,"Papadopoulos, Nikos",2002-12-10,,mujer,60,16,0,griego
725,"Sharma, Arjun",1991-06-12,,mujer,46,7,0,indio
726,"Jackson, Aisha",2022-09-05,,varon,25,15,0,afrodescendiente
727,"Washington, Jamal",1990-01-25,,otros,38,6,0,afrodescendiente
728,"Jackson, Jamal",1981-10-02,,mujer,27,7,0,afrodescendiente
729,"Sharma, Arjun",1997-03-13,,mujer,62,8,0,indio
730,"Tanaka, Hiro",2005-09-23,,mujer,41,9,0,asiatico
731,"Papadopoulos, Sofia",1984-08-28,1997-08-12,varon,30,4,0,griego
732,"Papadopoulos, Nikos",2019-03-01,,mujer,62,12,0,griego
733,"Reina, José María",1997-06-15,,otros,32,12,0,latino
734,"Patel, Arjun",1990-09-18,,mujer,47,14,0,indio
735,"Smith, Michael",1992-11-03,2014-02-19,otros,59,7,0,blanco
736,"Washington, Jamal",2001-09-16,,varon,29,5,0,afrodescendiente
737,"Smith, Emily",2015-03-02,,varon,23,3,0,blanco
738,"Brown, Michael",2015-09-20,,otros,59,3,0,blanco
739,"Patel, Arjun",1995-04-17,,otros,22,19,0,indio
740,"Patel, Rudra",2022-10-16,,mujer,39,16,0,indio
741,"Patel, Rudra",2004-02-18,,otros,40,13,0,indio
742,"Artigas, Ruy",2005-05-15,,mujer,37,15,0,latino
743,"Jackson, Aisha",2003-11-27,,mujer,20,3,0,afrodescendiente
744,"Patel, Arjun",2000-10-20,2013-01-29,otros,30,4,0,indio
745,"Tanaka, Hiro",1988-02-23,2009-07-04,mujer,23,20,0,asiatico
746,"Patel, Rudra",2011-07-23,,varon,24,2,0,indio
747,"Brown, John",1986-05-24,,mujer,37,9,0,blanco
748,"Brown, John",2007-09-10,,otros,47,10,1,blanco
749,"Smith, Michael",2003-07-04,2016-01-02,otros,31,12,0,blanco
750,"Rovira, Estrella",2023-04-23,,varon,33,7,0,latino
751,"Brown, John",1985-07-23,,mujer,61,16,0,blanco
752,"Papadopoulos, Nikos",2019-07-01,,otros,67,2,0,griego
753,"Papadopoulos, Sofia",2007-06-11,,otros,31,6,1,griego
754,"Sharma, Rudra",2024-11-25,2025-01-21,mujer,33,18,0,indio
755,"Tanaka, Mei",2024-06-15,,otros,65,4,0,asiatico
756,"Li, Mei",2025-02-03,2025-02-28,varon,48,8,0,asiatico
757,"Washington, Jamal",1992-11-24,,mujer,18,4,0,afrodescendiente
